[Information](OS)Departure:J:11,OC:1431.912505,Tp:D,Station:3

[Transfer](CPU)Processing:J:11,OC:1431.912505,Tp:D,Station:3

[Transfer](OS)Scheduling:J:11,OC:1431.912505,Tp:A,Station:3

[Information](CPU)Departure:J:11,OC:1431.912505,Tp:D,Station:3

[Transfer](OS)Processing:J:11,OC:1431.912505,Tp:A,Station:3

[Information](OS)Arrival:J:11,OC:1431.912505,Tp:A,Station:3

[Transfer](CPU)Processing:J:11,OC:1431.912505,Tp:A,Station:3

[Information](CPU)Arrival:J:11,OC:1431.912505,Tp:A,Station:3

[Transfer](CPU)Now Processing:J:11,OC:1431.912505,Tp:A,Station:3

